"","internal_id","date"
"3066",2720,1849-05-01
"3067",2719,1849-04-01
"3068",2718,1849-04-01
"3069",2717,1849-04-01
"3070",2716,1849-03-01
"3071",2715,1849-03-01
"3072",2714,1849-03-01
"3073",2713,1849-03-01
"3074",2712,1849-03-01
"3075",2711,1849-03-01
"3076",2710,1849-03-01
"3077",2709,1849-02-01
"3078",2708,1849-02-01
"3079",2707,1849-02-01
"3080",2706,1849-02-01
"3081",2705,1849-02-01
"3082",2704,1849-02-01
"3083",2703,1849-01-01
"3084",2702,1849-01-01
"3085",2701,1849-01-01
"3086",2700,1849-01-01
"3087",2699,1849-01-01
"3088",2698,1849-01-01
"3089",2697,1849-01-01
"3090",2696,1849-01-01
"3091",2695,1847-02-01
"3092",2694,1847-02-01
"3093",2693,1847-02-01
"3094",2692,1847-02-01
"3095",2691,1847-02-01
"3096",2690,1847-01-01
"3097",2689,1847-01-01
"3098",2688,1847-01-01
"3099",2687,1847-01-01
"3100",2686,1847-01-01
"3101",2685,1847-01-01
"3102",2684,1847-01-01
"3103",2683,1846-12-01
"3104",2682,1846-12-01
"3105",2681,1846-12-01
"3106",2680,1846-12-01
"3107",2679,1846-12-01
"3108",2678,1846-12-01
"3109",2677,1846-12-01
"3110",2676,1846-12-01
"3111",2675,1846-12-01
"3112",2674,1846-12-01
"3113",2576,1846-12-01
"3114",2575,1846-12-01
"3115",2574,1846-12-01
"3116",2573,1846-12-01
"3117",2572,1846-12-01
"3118",2571,1846-12-01
"3119",2570,1846-12-01
"3120",2569,1846-12-01
"3121",2568,1846-12-01
"3122",2567,1846-12-01
"3123",2566,1846-12-01
"3124",2565,1846-12-01
"3125",2564,1846-12-01
"3126",2563,1846-12-01
"3127",2562,1846-12-01
"3128",2561,1846-12-01
"3129",2560,1846-11-01
"3130",2559,1846-11-01
"3131",2558,1846-11-01
"3132",2557,1846-11-01
"3133",2556,1846-11-01
"3134",2555,1846-10-01
"3135",2554,1846-10-01
"3136",2553,1846-10-01
"3137",2552,1846-09-01
"3138",2551,1846-09-01
"3139",2550,1846-09-01
"3140",2549,1846-09-01
"3141",2548,1846-09-01
"3142",2547,1846-09-01
"3143",2546,1846-09-01
"3144",2545,1846-09-01
"3145",2544,1846-09-01
"3146",2543,1846-09-01
"3147",2542,1846-09-01
"3148",2541,1846-09-01
"3149",2540,1846-09-01
"3150",2539,1846-09-01
"3151",2538,1846-09-01
"3152",2537,1846-09-01
"3153",2536,1846-09-01
"3154",2535,1846-09-01
"3155",2534,1846-09-01
"3156",2533,1846-09-01
"3157",2532,1846-09-01
"3158",2531,1846-08-01
"3159",2530,1846-08-01
"3160",2529,1846-08-01
"3161",2528,1846-08-01
"3162",2527,1846-08-01
"3163",2526,1846-08-01
"3164",2525,1846-08-01
"3165",2524,1846-08-01
"3166",2523,1846-08-01
"3167",2522,1846-08-01
"3168",2521,1846-08-01
"3169",2520,1846-07-01
"3170",2519,1846-07-01
"3171",2518,1846-07-01
"3172",2517,1846-07-01
"3173",2516,1846-07-01
"3174",2515,1846-07-01
"3175",2514,1846-07-01
"3176",2513,1846-07-01
"3177",2512,1846-07-01
"3178",2511,1846-07-01
"3179",2510,1846-07-01
"3180",2509,1846-07-01
"3181",2508,1846-06-01
"3182",2507,1846-06-01
"3183",2506,1846-06-01
"3184",2505,1846-06-01
"3185",2504,1846-06-01
"3186",2503,1846-06-01
"3187",2502,1846-05-01
"3188",2501,1846-05-01
"3189",2500,1846-05-01
"3190",2499,1846-05-01
"3191",2498,1846-05-01
"3192",2497,1846-05-01
"3193",2496,1846-05-01
"3194",2495,1846-05-01
"3195",2494,1846-05-01
"3196",2493,1846-05-01
"3197",2492,1846-05-01
"3198",2491,1846-05-01
"3199",2490,1846-05-01
"3200",2489,1846-04-01
"3201",2488,1846-04-01
"3202",2487,1846-04-01
"3203",2486,1846-04-01
"3204",2485,1846-04-01
"3205",2484,1846-04-01
"3206",2483,1846-04-01
"3207",2482,1846-04-01
"3208",2481,1846-03-01
"3209",2480,1846-03-01
"3210",2479,1846-03-01
"3211",2478,1846-03-01
"3212",2477,1846-03-01
"3213",2476,1846-03-01
"3214",2475,1846-03-01
"3215",2474,1846-03-01
"3216",2473,1846-03-01
"3217",2472,1846-03-01
"3218",2471,1846-03-01
"3219",2470,1846-03-01
"3220",2469,1846-03-01
"3221",2468,1846-03-01
"3222",2467,1846-03-01
"3223",2466,1846-03-01
"3224",2465,1846-02-01
"3225",2464,1846-02-01
"3226",2463,1846-02-01
"3227",2462,1846-02-01
"3228",2461,1846-02-01
"3229",2460,1846-02-01
"3230",2459,1846-02-01
"3231",2458,1846-02-01
"3232",2457,1846-02-01
"3233",2456,1846-02-01
"3234",2455,1846-02-01
"3235",2454,1846-02-01
"3236",2453,1846-02-01
"3237",2452,1846-02-01
"3238",2451,1846-02-01
"3239",2450,1846-02-01
"3240",2449,1846-02-01
"3241",2448,1846-01-01
"3242",2447,1846-01-01
"3243",2446,1846-01-01
"3244",2445,1846-01-01
"3245",2444,1846-01-01
"3246",2443,1846-01-01
"3247",2442,1846-01-01
"3248",2441,1846-01-01
"3249",2440,1846-01-01
"3250",2439,1846-01-01
"3251",2438,1846-01-01
"3252",2437,1846-01-01
"3253",2436,1845-12-01
"3254",2435,1845-12-01
"3255",2434,1845-12-01
"3256",2433,1845-12-01
"3257",2432,1845-12-01
"3258",2431,1845-12-01
"3259",2430,1845-12-01
"3260",2429,1845-12-01
"3261",2428,1845-12-01
"3262",2427,1845-12-01
"3263",2426,1845-12-01
"3264",2425,1845-12-01
"3265",2424,1845-12-01
"3266",2423,1845-12-01
"3267",2422,1845-12-01
"3268",2421,1845-12-01
"3269",2420,1845-11-01
"3270",2419,1845-11-01
"3271",2418,1845-11-01
"3272",2417,1845-11-01
"3273",2416,1845-11-01
"3274",2415,1845-11-01
"3275",2414,1845-11-01
"3276",2413,1845-10-01
"3277",2412,1845-10-01
"3278",2411,1845-10-01
"3279",2410,1845-10-01
"3280",2409,1845-10-01
"3281",2408,1845-10-01
"3282",2407,1845-10-01
"3283",2406,1845-10-01
"3284",2405,1845-10-01
"3285",2404,1845-10-01
"3286",2403,1845-10-01
"3287",2402,1845-10-01
"3288",2401,1845-10-01
"3289",2400,1845-10-01
"3290",2399,1845-10-01
"3291",2398,1845-09-01
"3292",2397,1845-09-01
"3293",2396,1845-09-01
"3294",2395,1845-09-01
"3295",2394,1845-09-01
"3296",2393,1845-09-01
"3297",2392,1845-09-01
"3298",2391,1845-09-01
"3299",2390,1845-09-01
"3300",2389,1845-09-01
"3301",2388,1845-09-01
"3302",2387,1845-08-01
"3303",2386,1845-08-01
"3304",2385,1845-08-01
"3305",2384,1845-08-01
"3306",2383,1845-08-01
"3307",2382,1845-08-01
"3308",2381,1845-08-01
"3309",2380,1845-08-01
"3310",2379,1845-07-01
"3311",2378,1845-07-01
"3312",2377,1845-07-01
"3313",2376,1845-07-01
"3314",2375,1845-07-01
"3315",2325,1869-04-01
"3316",2324,1869-04-01
"3317",2323,1869-04-01
"3318",2322,1869-03-01
"3319",2321,1869-03-01
"3320",2320,1869-02-01
"3321",2319,1869-02-01
"3322",2318,1869-02-01
"3323",2317,1869-02-01
"3324",2316,1869-01-01
"3325",2315,1869-01-01
"3326",2314,1869-01-01
"3327",2313,1869-01-01
"3328",2312,1868-12-01
"3329",2311,1868-12-01
"3330",2310,1868-12-01
"3331",2309,1868-12-01
"3332",2308,1868-12-01
"3333",2307,1868-12-01
"3334",2306,1868-11-01
"3335",2305,1868-11-01
"3336",2304,1868-10-01
"3337",2303,1868-10-01
"3338",2302,1868-10-01
"3339",2301,1868-10-01
"3340",2300,1868-10-01
"3341",2299,1868-09-01
"3342",2298,1868-09-01
"3343",2297,1868-09-01
"3344",2296,1868-09-01
"3345",2295,1868-09-01
"3346",2294,1868-09-01
"3347",2293,1868-08-01
"3348",2292,1868-08-01
"3349",2291,1868-08-01
"3350",2290,1868-08-01
"3351",2289,1868-08-01
"3352",2288,1868-08-01
"3353",2287,1868-08-01
"3354",2286,1868-07-01
"3355",2285,1868-07-01
"3356",2284,1868-06-01
"3357",2283,1868-06-01
"3358",2282,1868-06-01
"3359",2281,1868-06-01
"3360",2280,1868-06-01
"3361",2279,1868-05-01
"3362",2278,1868-05-01
"3363",2277,1868-05-01
"3364",2276,1868-04-01
"3365",2275,1868-04-01
"3366",2274,1868-04-01
"3367",2273,1868-03-01
"3368",2272,1868-03-01
"3369",2271,1868-02-01
"3370",2270,1868-02-01
"3371",2269,1868-02-01
"3372",2268,1868-02-01
"3373",2267,1868-01-01
"3374",2266,1868-01-01
"3375",2265,1868-01-01
"3376",2264,1868-01-01
"3377",2263,1868-01-01
"3378",2262,1868-01-01
"3379",2261,1867-12-01
"3380",2260,1867-12-01
"3381",2259,1867-12-01
"3382",2258,1867-12-01
"3383",2257,1867-12-01
"3384",2256,1867-12-01
"3385",2255,1867-12-01
"3386",2254,1867-11-01
"3387",2253,1867-11-01
"3388",2252,1867-10-01
"3389",2251,1867-10-01
"3390",2250,1867-10-01
"3391",2249,1867-10-01
"3392",2248,1867-10-01
"3393",2247,1867-10-01
"3394",2246,1867-10-01
"3395",2245,1867-10-01
"3396",2244,1867-09-01
"3397",2243,1867-09-01
"3398",2242,1867-09-01
"3399",2241,1867-09-01
"3400",2240,1867-09-01
"3401",2239,1867-09-01
"3402",2238,1867-08-01
"3403",2237,1867-08-01
"3404",2236,1867-08-01
"3405",2235,1867-08-01
"3406",2234,1867-07-01
"3407",2233,1867-07-01
"3408",2232,1867-07-01
"3409",2231,1867-07-01
"3410",2230,1867-06-01
"3411",2229,1867-06-01
"3412",2228,1867-06-01
"3413",2227,1867-06-01
"3414",2226,1867-05-01
"3415",2225,1867-05-01
"3416",2224,1867-05-01
"3417",2223,1867-05-01
"3418",2222,1867-05-01
"3419",2221,1867-05-01
"3420",2220,1867-04-01
"3421",2219,1867-04-01
"3422",2218,1867-04-01
"3423",2217,1867-04-01
"3424",2216,1867-04-01
"3425",2215,1867-03-01
"3426",2214,1867-03-01
"3427",2213,1867-03-01
"3428",2212,1867-03-01
"3429",2211,1867-03-01
"3430",2210,1867-02-01
"3431",2209,1867-02-01
"3432",2208,1867-02-01
"3433",2207,1867-01-01
"3434",2206,1867-01-01
"3435",2205,1867-01-01
"3436",2204,1867-01-01
"3437",2203,1867-01-01
"3438",2202,1867-01-01
"3439",2201,1867-01-01
"3440",2200,1867-01-01
"3441",2199,1867-01-01
"3442",2198,1866-12-01
"3443",2197,1866-12-01
"3444",2196,1866-12-01
"3445",2195,1866-12-01
"3446",2194,1866-12-01
"3447",2193,1862-04-01
"3448",2192,1866-12-01
"3449",2191,1866-12-01
"3450",2190,1866-12-01
"3451",2189,1866-11-01
"3452",2188,1866-10-01
"3453",2187,1866-10-01
"3454",2186,1866-09-01
"3455",2185,1866-09-01
"3456",2184,1866-09-01
"3457",2183,1866-09-01
"3458",2182,1866-09-01
"3459",2181,1866-09-01
"3460",2180,1866-09-01
"3461",2179,1866-08-01
"3462",2178,1866-08-01
"3463",2177,1866-07-01
"3464",2176,1866-07-01
"3465",2175,1866-07-01
"3466",2174,1866-06-01
"3467",2173,1866-06-01
"3468",2172,1866-05-01
"3469",2171,1866-05-01
"3470",2170,1866-04-01
"3471",2169,1866-04-01
"3472",2168,1866-04-01
"3473",2167,1866-03-01
"3474",2166,1866-03-01
"3475",2165,1866-03-01
"3476",2164,1866-02-01
"3477",2163,1866-02-01
"3478",2162,1866-01-01
"3479",2161,1870-06-01
"3480",2160,1870-06-01
"3481",2159,1869-08-01
"3482",2158,1867-06-01
"3483",2157,1870-06-01
"3484",2156,1869-09-01
"3485",2155,1869-06-01
"3486",2154,1861-01-01
"3487",2153,1861-01-01
"3488",2152,1861-01-01
"3489",2151,1861-01-01
"3490",2150,1861-01-01
"3491",2149,1861-01-01
"3492",2148,1861-01-01
"3493",2147,1861-01-01
"3494",2146,1861-01-01
"3495",2145,1861-01-01
"3496",2144,1872-12-01
"3497",2143,1872-12-01
"3498",2142,1872-12-01
"3499",2141,1872-12-01
"3500",2140,1872-12-01
"3501",2139,1872-11-01
"3502",2138,1872-11-01
"3503",2137,1872-10-01
"3504",2136,1872-10-01
"3505",2135,1872-10-01
"3506",2134,1872-09-01
"3507",2133,1872-09-01
"3508",2132,1872-09-01
"3509",2131,1872-09-01
"3510",2130,1872-09-01
"3511",2129,1872-09-01
"3512",2128,1872-09-01
"3513",2127,1872-09-01
"3514",2126,1872-08-01
"3515",2125,1872-08-01
"3516",2124,1872-07-01
"3517",2123,1872-07-01
"3518",2122,1872-07-01
"3519",2121,1872-06-01
"3520",2120,1872-06-01
"3521",2119,1872-05-01
"3522",2118,1872-05-01
"3523",2117,1872-04-01
"3524",2116,1872-04-01
"3525",2115,1872-03-01
"3526",2114,1872-03-01
"3527",2113,1872-02-01
"3528",2112,1872-02-01
"3529",2111,1872-01-01
"3530",2110,1872-01-01
"3531",2109,1872-01-01
"3532",2108,1872-01-01
"3533",2107,1872-01-01
"3534",2106,1872-01-01
"3535",2105,1872-01-01
"3536",2104,1871-12-01
"3537",2103,1871-12-01
"3538",2102,1871-12-01
"3539",2101,1871-11-01
"3540",2100,1871-11-01
"3541",2099,1871-11-01
"3542",2098,1871-11-01
"3543",2097,1871-11-01
"3544",2096,1871-10-01
"3545",2095,1871-10-01
"3546",2094,1871-10-01
"3547",2093,1871-10-01
"3548",2092,1871-10-01
"3549",2091,1871-09-01
"3550",2090,1871-09-01
"3551",2089,1871-09-01
"3552",2088,1871-08-01
"3553",2087,1871-07-01
"3554",2086,1871-07-01
"3555",2085,1871-07-01
"3556",2084,1871-07-01
"3557",2083,1871-07-01
"3558",2082,1871-06-01
"3559",2081,1871-06-01
"3560",2080,1871-05-01
"3561",2079,1871-05-01
"3562",2078,1871-04-01
"3563",2077,1871-04-01
"3564",2076,1871-04-01
"3565",2075,1871-03-01
"3566",2074,1871-02-01
"3567",2073,1871-02-01
"3568",2072,1871-02-01
"3569",2071,1871-01-01
"3570",2070,1871-01-01
"3571",2069,1871-01-01
"3572",2068,1870-12-01
"3573",2067,1870-12-01
"3574",2066,1870-12-01
"3575",2065,1870-12-01
"3576",2064,1870-12-01
"3577",2063,1870-11-01
"3578",2062,1870-10-01
"3579",2061,1870-10-01
"3580",2060,1870-10-01
"3581",2059,1870-10-01
"3582",2058,1870-10-01
"3583",2057,1870-10-01
"3584",2056,1870-09-01
"3585",2055,1870-09-01
"3586",2054,1870-09-01
"3587",2053,1870-08-01
"3588",2052,1870-08-01
"3589",2051,1870-07-01
"3590",2050,1870-07-01
"3591",2049,1870-07-01
"3592",2048,1870-07-01
"3593",2047,1870-07-01
"3594",2046,1870-06-01
"3595",2045,1870-06-01
"3596",2044,1870-06-01
"3597",2043,1870-06-01
"3598",2042,1870-06-01
"3599",2041,1870-06-01
"3600",2040,1870-06-01
"3601",2039,1870-06-01
"3602",2038,1870-06-01
"3603",2037,1870-06-01
"3604",2036,1870-06-01
"3605",2035,1870-06-01
"3606",2034,1870-06-01
"3607",2033,1870-06-01
"3608",2032,1870-06-01
"3609",2031,1870-06-01
"3610",2030,1870-05-01
"3611",2029,1870-05-01
"3612",2028,1870-05-01
"3613",2027,1870-04-01
"3614",2026,1870-04-01
"3615",2025,1870-04-01
"3616",2024,1870-04-01
"3617",2023,1870-03-01
"3618",2022,1870-03-01
"3619",2021,1870-03-01
"3620",2020,1870-03-01
"3621",2019,1870-02-01
"3622",2018,1870-02-01
"3623",2017,1870-02-01
"3624",2016,1870-02-01
"3625",2015,1870-01-01
"3626",2014,1870-01-01
"3627",2013,1870-01-01
"3628",2012,1870-01-01
"3629",2011,1870-01-01
"3630",2010,1870-01-01
"3631",2009,1869-01-01
"3632",2008,1870-01-01
"3633",2007,1869-12-01
"3634",2006,1869-12-01
"3635",2005,1869-12-01
"3636",2004,1869-12-01
"3637",2003,1869-12-01
"3638",2002,1869-12-01
"3639",2001,1869-12-01
"3640",2000,1869-12-01
"3641",1999,1869-11-01
"3642",1998,1869-11-01
"3643",1997,1869-11-01
"3644",1996,1869-10-01
"3645",1995,1869-10-01
"3646",1994,1869-10-01
"3647",1993,1869-10-01
"3648",1992,1869-10-01
"3649",1991,1869-10-01
"3650",1990,1869-09-01
"3651",1989,1869-09-01
"3652",1988,1869-09-01
"3653",1987,1869-09-01
"3654",1986,1869-09-01
"3655",1985,1869-09-01
"3656",1984,1869-08-01
"3657",1983,1869-08-01
"3658",1982,1869-07-01
"3659",1981,1869-07-01
"3660",1980,1869-06-01
"3661",1979,1869-06-01
"3662",1978,1869-06-01
"3663",1977,1869-06-01
"3664",1976,1869-06-01
"3665",1975,1869-06-01
"3666",1974,1869-06-01
"3667",1973,1869-05-01
"3668",1972,1869-05-01
"3669",1971,1869-05-01
"3670",1970,1869-05-01
"3671",1969,1869-05-01
"3672",1968,1869-05-01
"3673",1967,1869-05-01
"3674",1966,1869-05-01
"3675",1965,1869-04-01
"3676",1964,1869-04-01
"3677",1963,1869-04-01
"3678",1962,1869-04-01
"3679",1961,1866-01-01
"3680",1960,1866-01-01
"3681",1959,1865-12-01
"3682",1958,1865-12-01
"3683",1957,1865-12-01
"3684",1956,1865-12-01
"3685",1955,1865-12-01
"3686",1954,1865-12-01
"3687",1953,1865-12-01
"3688",1952,1865-12-01
"3689",1951,1865-12-01
"3690",1950,1865-11-01
"3691",1949,1865-11-01
"3692",1948,1865-10-01
"3693",1947,1865-10-01
"3694",1946,1865-10-01
"3695",1945,1865-10-01
"3696",1944,1865-10-01
"3697",1943,1865-10-01
"3698",1942,1865-10-01
"3699",1644,1854-03-01
"3700",1643,1854-03-01
"3701",1642,1854-03-01
"3702",1641,1854-02-01
"3703",1640,1854-02-01
"3704",1639,1854-02-01
"3705",1638,1854-02-01
"3706",1637,1854-02-01
"3707",1636,1854-02-01
"3708",1635,1854-02-01
"3709",1634,1854-01-01
"3710",1633,1854-01-01
"3711",1632,1854-01-01
"3712",1631,1854-08-01
"3713",1630,1854-08-01
"3714",1629,1854-08-01
"3715",1628,1854-08-01
"3716",1627,1854-08-01
"3717",1626,1854-08-01
"3718",1625,1854-08-01
"3719",1624,1854-08-01
"3720",1623,1854-07-01
"3721",1622,1854-06-01
"3722",1621,1854-06-01
"3723",1620,1854-05-01
"3724",1619,1854-05-01
"3725",1618,1854-05-01
"3726",1617,1854-05-01
"3727",1616,1854-05-01
"3728",1615,1854-05-01
"3729",1614,1854-05-01
"3730",1613,1854-05-01
"3731",1612,1854-05-01
"3732",1611,1854-05-01
"3733",1610,1854-05-01
"3734",1609,1854-05-01
"3735",1608,1854-04-01
"3736",1607,1854-04-01
"3737",1606,1854-04-01
"3738",1605,1854-03-01
"3739",1604,1855-03-01
"3740",1603,1855-02-01
"3741",1602,1855-02-01
"3742",1601,1855-02-01
"3743",1600,1855-02-01
"3744",1599,1855-02-01
"3745",1598,1855-02-01
"3746",1597,1855-01-01
"3747",1596,1854-12-01
"3748",1595,1854-12-01
"3749",1594,1854-12-01
"3750",1593,1854-12-01
"3751",1592,1854-12-01
"3752",1591,1854-12-01
"3753",1590,1854-12-01
"3754",1589,1854-12-01
"3755",1588,1854-11-01
"3756",1587,1854-10-01
"3757",1586,1854-09-01
"3758",1585,1854-08-01
"3759",1584,1855-10-01
"3760",1583,1855-10-01
"3761",1582,1855-10-01
"3762",1581,1855-10-01
"3763",1580,1855-09-01
"3764",1579,1855-09-01
"3765",1578,1855-08-01
"3766",1577,1855-07-01
"3767",1576,1855-07-01
"3768",1575,1855-06-01
"3769",1574,1855-05-01
"3770",1573,1855-05-01
"3771",1572,1855-05-01
"3772",1571,1855-05-01
"3773",1570,1855-05-01
"3774",1569,1855-05-01
"3775",1568,1855-05-01
"3776",1567,1855-05-01
"3777",1566,1855-04-01
"3778",1565,1855-03-01
"3779",1564,1855-12-01
"3780",1563,1855-12-01
"3781",1562,1855-12-01
"3782",1561,1855-12-01
"3783",1560,1855-12-01
"3784",1559,1855-12-01
"3785",1558,1855-12-01
"3786",1557,1855-12-01
"3787",1556,1855-12-01
"3788",1555,1855-11-01
"3789",1554,1855-11-01
"3790",1553,1855-11-01
"3791",1552,1855-11-01
"3792",1551,1855-10-01
"3793",1550,1855-10-01
"3794",1549,1855-10-01
"3795",1548,1855-10-01
"3796",1547,1855-10-01
"3797",1546,1855-10-01
"3798",1545,1855-10-01
"3799",1544,1856-03-01
"3800",1543,1856-02-01
"3801",1542,1856-02-01
"3802",1541,1856-02-01
"3803",1540,1856-02-01
"3804",1539,1856-01-01
"3805",1538,1856-01-01
"3806",1537,1856-01-01
"3807",1536,1856-01-01
"3808",1535,1856-01-01
"3809",1534,1856-01-01
"3810",1533,1856-01-01
"3811",1532,1856-01-01
"3812",1531,1856-01-01
"3813",1530,1856-01-01
"3814",1529,1856-01-01
"3815",1528,1855-12-01
"3816",1527,1855-12-01
"3817",1526,1855-12-01
"3818",1525,1855-12-01
"3819",1524,1856-08-01
"3820",1523,1856-08-01
"3821",1522,1856-08-01
"3822",1521,1856-08-01
"3823",1520,1856-07-01
"3824",1519,1856-07-01
"3825",1518,1856-07-01
"3826",1517,1856-06-01
"3827",1516,1856-06-01
"3828",1515,1856-06-01
"3829",1514,1856-06-01
"3830",1513,1856-05-01
"3831",1512,1856-05-01
"3832",1511,1856-04-01
"3833",1510,1856-04-01
"3834",1509,1856-04-01
"3835",1508,1856-04-01
"3836",1507,1856-04-01
"3837",1506,1856-03-01
"3838",1505,1856-03-01
"3839",1504,1856-10-01
"3840",1503,1856-10-01
"3841",1502,1856-10-01
"3842",1501,1856-10-01
"3843",1500,1856-10-01
"3844",1499,1856-10-01
"3845",1498,1856-10-01
"3846",1497,1856-10-01
"3847",1496,1856-10-01
"3848",1495,1856-10-01
"3849",1494,1856-09-01
"3850",1493,1856-09-01
"3851",1492,1856-09-01
"3852",1491,1856-09-01
"3853",1490,1856-09-01
"3854",1489,1856-09-01
"3855",1488,1856-09-01
"3856",1487,1856-09-01
"3857",1486,1856-09-01
"3858",1485,1856-08-01
"3859",1292,1843-09-01
"3860",1291,1843-09-01
"3861",1290,1843-09-01
"3862",1289,1843-09-01
"3863",1288,1843-09-01
"3864",1287,1843-09-01
"3865",1286,1843-09-01
"3866",1285,1843-09-01
"3867",1284,1843-09-01
"3868",1283,1843-09-01
"3869",1282,1843-09-01
"3870",1281,1843-09-01
"3871",1280,1843-09-01
"3872",1279,1843-09-01
"3873",1278,1843-09-01
"3874",1277,1843-09-01
"3875",1276,1841-12-01
"3876",1275,1841-12-01
"3877",1274,1841-12-01
"3878",1273,1841-12-01
"3879",1272,1841-12-01
"3880",1271,1841-12-01
"3881",1270,1841-12-01
"3882",1269,1841-12-01
"3883",1268,1841-12-01
"3884",1267,1841-11-01
"3885",1266,1841-11-01
"3886",1265,1841-11-01
"3887",1264,1841-11-01
"3888",1263,1841-10-01
"3889",1262,1841-10-01
"3890",1261,1841-10-01
"3891",1260,1841-10-01
"3892",1259,1841-10-01
"3893",1258,1841-09-01
"3894",1257,1841-09-01
"3895",1256,1841-09-01
"3896",1255,1841-09-01
"3897",1254,1841-09-01
"3898",1253,1841-09-01
"3899",1252,1841-09-01
"3900",1251,1841-09-01
"3901",1250,1843-10-01
"3902",1249,1843-10-01
"3903",1248,1843-10-01
"3904",1247,1843-10-01
"3905",1246,1843-10-01
"3906",1245,1843-10-01
"3907",1244,1843-10-01
"3908",1243,1843-10-01
"3909",1242,1843-10-01
"3910",1241,1843-10-01
"3911",1240,1843-10-01
"3912",1239,1843-10-01
"3913",1238,1843-10-01
"3914",1237,1843-09-01
"3915",1236,1843-09-01
"3916",1235,1843-09-01
"3917",1234,1843-09-01
"3918",1233,1840-10-01
"3919",1232,1840-10-01
"3920",1231,1840-10-01
"3921",1230,1840-10-01
"3922",1229,1840-10-01
"3923",1228,1840-10-01
"3924",1227,1840-10-01
"3925",1226,1840-10-01
"3926",1225,1840-10-01
"3927",1224,1840-10-01
"3928",1223,1840-10-01
"3929",1222,1840-10-01
"3930",1221,1840-10-01
"3931",1220,1840-10-01
"3932",1219,1840-10-01
"3933",1218,1840-09-01
"3934",1217,1840-09-01
"3935",1216,1840-09-01
"3936",1215,1840-09-01
"3937",1214,1838-12-01
"3938",1213,1838-12-01
"3939",1212,1838-12-01
"3940",1211,1838-12-01
"3941",1210,1838-12-01
"3942",1209,1838-12-01
"3943",1208,1838-12-01
"3944",1207,1838-12-01
"3945",1206,1838-11-01
"3946",1205,1838-11-01
"3947",1204,1838-11-01
"3948",1203,1838-11-01
"3949",1202,1838-10-01
"3950",1201,1838-10-01
"3951",1200,1838-10-01
"3952",1199,1838-10-01
"3953",1198,1838-09-01
"3954",1197,1838-09-01
"3955",1196,1838-09-01
"3956",1195,1838-09-01
"3957",1194,1836-05-01
"3958",1193,1836-05-01
"3959",1192,1836-04-01
"3960",1191,1836-04-01
"3961",1190,1836-03-01
"3962",1189,1836-03-01
"3963",1188,1836-02-01
"3964",1187,1836-02-01
"3965",1186,1836-02-01
"3966",1185,1836-01-01
"3967",1184,1836-01-01
"3968",1183,1835-12-01
"3969",1182,1835-12-01
"3970",1181,1835-12-01
"3971",1180,1835-12-01
"3972",1179,1835-11-01
"3973",1178,1835-11-01
"3974",1177,1835-10-01
"3975",1176,1835-10-01
"3976",1175,1835-09-01
"3977",1174,1835-09-01
"3978",1173,1844-01-01
"3979",1172,1844-01-01
"3980",1171,1844-01-01
"3981",1170,1844-01-01
"3982",1169,1844-01-01
"3983",1168,1843-12-01
"3984",1167,1843-12-01
"3985",1166,1843-12-01
"3986",1165,1843-12-01
"3987",1164,1843-12-01
"3988",1163,1843-12-01
"3989",1162,1843-12-01
"3990",1161,1843-12-01
"3991",1160,1843-12-01
"3992",1159,1843-11-01
"3993",1158,1843-11-01
"3994",1157,1843-11-01
"3995",1156,1843-11-01
"3996",1155,1843-11-01
"3997",1154,1843-10-01
"3998",1153,1840-12-01
"3999",1152,1840-12-01
"4000",1151,1840-12-01
"4001",1150,1840-12-01
"4002",1149,1840-12-01
"4003",1148,1840-12-01
"4004",1147,1840-11-01
"4005",1146,1840-11-01
"4006",1145,1840-11-01
"4007",1144,1840-11-01
"4008",1143,1840-11-01
"4009",1142,1840-11-01
"4010",1141,1840-11-01
"4011",1140,1840-11-01
"4012",1139,1840-11-01
"4013",1138,1840-11-01
"4014",1137,1840-10-01
"4015",1136,1840-10-01
"4016",1135,1840-10-01
"4017",1134,1840-10-01
"4018",1133,1844-12-01
"4019",1132,1844-12-01
"4020",1131,1844-12-01
"4021",1130,1844-12-01
"4022",1129,1844-12-01
"4023",1128,1844-12-01
"4024",1127,1844-12-01
"4025",1126,1844-12-01
"4026",1125,1844-12-01
"4027",1124,1844-12-01
"4028",1123,1844-11-01
"4029",1122,1844-11-01
"4030",1121,1844-11-01
"4031",1120,1844-11-01
"4032",1119,1844-11-01
"4033",1118,1844-11-01
"4034",1117,1844-11-01
"4035",1116,1844-11-01
"4036",1115,1844-11-01
"4037",1114,1844-10-01
"4038",1113,1844-10-01
"4039",1112,1844-10-01
"4040",1111,1839-12-01
"4041",1110,1839-12-01
"4042",1109,1839-12-01
"4043",1108,1839-12-01
"4044",1107,1839-12-01
"4045",1106,1839-12-01
"4046",1105,1839-12-01
"4047",1104,1839-12-01
"4048",1103,1839-12-01
"4049",1102,1839-12-01
"4050",1101,1839-12-01
"4051",1100,1839-12-01
"4052",1099,1839-12-01
"4053",1098,1839-12-01
"4054",1097,1839-11-01
"4055",1096,1839-11-01
"4056",1095,1839-11-01
"4057",1094,1839-11-01
"4058",1093,1836-09-01
"4059",1092,1836-09-01
"4060",1091,1836-09-01
"4061",1090,1836-09-01
"4062",1089,1836-08-01
"4063",1088,1836-08-01
"4064",1087,1836-08-01
